ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2023
25_300_3017_9_4,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Unknown,miles,kg CO2e of N2O per unit,0.00222
25_300_3018_9_1,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.13980
25_300_3018_9_2,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.13871
25_300_3018_9_3,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00056
25_300_3018_9_4,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00053
25_300_3019_9_1,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e,0.08812
25_300_3019_9_2,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.08751
25_300_3019_9_3,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00026
25_300_3019_9_4,Scope 3,Business travel- land,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00036
25_300_3020_4_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,km,kg CO2e,0.17310
25_300_3020_4_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,km,kg CO2e of CO2 per unit,0.17142
25_300_3020_4_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,km,kg CO2e of CH4 per unit,0.00000
25_300_3020_4_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,km,kg CO2e of N2O per unit,0.00167
25_300_3021_4_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,km,kg CO2e,0.21232
25_300_3021_4_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,km,kg CO2e of CO2 per unit,0.21164
25_300_3021_4_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,km,kg CO2e of CH4 per unit,0.00036
25_300_3021_4_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,km,kg CO2e of N2O per unit,0.00032
25_300_3022_4_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,km,kg CO2e,0.18264
25_300_3022_4_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,km,kg CO2e of CO2 per unit,0.18120
25_300_3022_4_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,km,kg CO2e of CH4 per unit,0.00009
25_300_3022_4_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,km,kg CO2e of N2O per unit,0.00135
25_300_3023_4_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.08886
25_300_3023_4_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.08815
25_300_3023_4_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00035
25_300_3023_4_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00036
25_300_3024_4_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e,0.05007
25_300_3024_4_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.04956
25_300_3024_4_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00021
25_300_3024_4_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00029
25_300_3020_9_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,miles,kg CO2e,0.27859
25_300_3020_9_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,miles,kg CO2e of CO2 per unit,0.27588
25_300_3020_9_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,miles,kg CO2e of CH4 per unit,0.00001
25_300_3020_9_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Diesel,miles,kg CO2e of N2O per unit,0.00269
25_300_3021_9_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,miles,kg CO2e,0.34169
25_300_3021_9_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,miles,kg CO2e of CO2 per unit,0.34060
25_300_3021_9_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,miles,kg CO2e of CH4 per unit,0.00057
25_300_3021_9_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Petrol,miles,kg CO2e of N2O per unit,0.00052
25_300_3022_9_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,miles,kg CO2e,0.29393
25_300_3022_9_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,miles,kg CO2e of CO2 per unit,0.29161
25_300_3022_9_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,miles,kg CO2e of CH4 per unit,0.00015
25_300_3022_9_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Unknown,miles,kg CO2e of N2O per unit,0.00218
25_300_3023_9_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.14301
25_300_3023_9_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.14187
25_300_3023_9_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00055
25_300_3023_9_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00059
25_300_3024_9_1,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e,0.08058
25_300_3024_9_2,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.07976
25_300_3024_9_3,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00035
25_300_3024_9_4,Scope 3,Business travel- land,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00047
25_300_3025_4_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,km,kg CO2e,0.21120
25_300_3025_4_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,km,kg CO2e of CO2 per unit,0.20952
25_300_3025_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,km,kg CO2e of CH4 per unit,0.00000
25_300_3025_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,km,kg CO2e of N2O per unit,0.00167
25_300_3026_4_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,km,kg CO2e,0.31809
25_300_3026_4_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,km,kg CO2e of CO2 per unit,0.31741
25_300_3026_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,km,kg CO2e of CH4 per unit,0.00036
25_300_3026_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,km,kg CO2e of N2O per unit,0.00032
25_300_3027_4_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,kg CO2e,0.25987
25_300_3027_4_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of CO2 per unit,0.25867
25_300_3027_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of CH4 per unit,0.00017
25_300_3027_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of N2O per unit,0.00103
25_300_3028_4_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.11514
25_300_3028_4_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.11430
25_300_3028_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00045
25_300_3028_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00039
25_300_3029_4_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e,0.05837
25_300_3029_4_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.05778
25_300_3029_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00025
25_300_3029_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00035
25_300_3025_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e,0.33990
25_300_3025_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of CO2 per unit,0.33719
25_300_3025_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of CH4 per unit,0.00001
25_300_3025_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of N2O per unit,0.00269
25_300_3026_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e,0.51190
25_300_3026_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of CO2 per unit,0.51081
25_300_3026_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of CH4 per unit,0.00057
25_300_3026_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of N2O per unit,0.00052
25_300_3027_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e,0.41822
25_300_3027_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of CO2 per unit,0.41628
25_300_3027_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of CH4 per unit,0.00028
25_300_3027_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of N2O per unit,0.00166
25_300_3028_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.18529
25_300_3028_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.18394
25_300_3028_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00072
25_300_3028_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00063
25_300_3029_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e,0.09394
25_300_3029_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.09299
25_300_3029_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00040
25_300_3029_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00055
25_300_3030_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,kg CO2e,0.16944
25_300_3030_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,kg CO2e of CO2 per unit,0.16776
25_300_3030_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,kg CO2e of CH4 per unit,0.00000
25_300_3030_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,kg CO2e of N2O per unit,0.00167
25_300_3031_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,kg CO2e,0.23716
25_300_3031_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,kg CO2e of CO2 per unit,0.23648
25_300_3031_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,kg CO2e of CH4 per unit,0.00036
25_300_3031_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,kg CO2e of N2O per unit,0.00032
25_300_3032_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,kg CO2e,0.22617
25_300_3032_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,kg CO2e of CO2 per unit,0.22533
25_300_3032_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,kg CO2e of CH4 per unit,0.00030
25_300_3032_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,kg CO2e of N2O per unit,0.00053
25_300_3033_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.09967
25_300_3033_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.09900
25_300_3033_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00036
25_300_3033_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00031
25_300_3034_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e,0.08348
25_300_3034_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.08274
25_300_3034_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00031
25_300_3034_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00043
25_300_3030_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,kg CO2e,0.27269
25_300_3030_9_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of CO2 per unit,0.26998
25_300_3030_9_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of CH4 per unit,0.00001
25_300_3030_9_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of N2O per unit,0.00269
25_300_3031_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,kg CO2e,0.38166
25_300_3031_9_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,kg CO2e of CO2 per unit,0.38057
25_300_3031_9_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,kg CO2e of CH4 per unit,0.00057
25_300_3031_9_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,kg CO2e of N2O per unit,0.00052
25_300_3032_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,kg CO2e,0.36398
25_300_3032_9_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,kg CO2e of CO2 per unit,0.36264
25_300_3032_9_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,kg CO2e of CH4 per unit,0.00048
25_300_3032_9_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,kg CO2e of N2O per unit,0.00086
25_300_3033_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.16039
25_300_3033_9_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.15932
25_300_3033_9_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00057
25_300_3033_9_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00050
25_300_3034_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e,0.13434
25_300_3034_9_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.13315
25_300_3034_9_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00050
25_300_3034_9_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00068
25_300_3035_4_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,kg CO2e,0.20195
25_300_3035_4_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,kg CO2e of CO2 per unit,0.20027
25_300_3035_4_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,kg CO2e of CH4 per unit,0.00000
25_300_3035_4_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,kg CO2e of N2O per unit,0.00167
25_300_3036_4_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,kg CO2e,0.20405
25_300_3036_4_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,kg CO2e of CO2 per unit,0.20337
25_300_3036_4_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,kg CO2e of CH4 per unit,0.00036
25_300_3036_4_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,kg CO2e of N2O per unit,0.00032
25_300_3037_4_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,kg CO2e,0.20271
25_300_3037_4_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,kg CO2e of CO2 per unit,0.20129
25_300_3037_4_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,kg CO2e of CH4 per unit,0.00010
25_300_3037_4_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,kg CO2e of N2O per unit,0.00132
25_300_3038_4_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.10328
25_300_3038_4_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.10249
25_300_3038_4_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00040
25_300_3038_4_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00038
25_300_3039_4_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e,0.06104
25_300_3039_4_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.06036
25_300_3039_4_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00029
25_300_3039_4_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00039
25_300_3035_9_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,kg CO2e,0.32501
25_300_3035_9_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,kg CO2e of CO2 per unit,0.32230
25_300_3035_9_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,kg CO2e of CH4 per unit,0.00001
25_300_3035_9_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,kg CO2e of N2O per unit,0.00269
25_300_3036_9_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,kg CO2e,0.32839
25_300_3036_9_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,kg CO2e of CO2 per unit,0.32730
25_300_3036_9_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,kg CO2e of CH4 per unit,0.00057
25_300_3036_9_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,kg CO2e of N2O per unit,0.00052
25_300_3037_9_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,kg CO2e,0.32621
25_300_3037_9_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,kg CO2e of CO2 per unit,0.32394
25_300_3037_9_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,kg CO2e of CH4 per unit,0.00016
25_300_3037_9_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,kg CO2e of N2O per unit,0.00212
25_300_3038_9_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.16621
25_300_3038_9_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.16494
25_300_3038_9_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00065
25_300_3038_9_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00062
25_300_3039_9_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e,0.09824
25_300_3039_9_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.09715
25_300_3039_9_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00046
25_300_3039_9_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00063
25_300_3040_4_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,km,kg CO2e,0.17660
25_300_3040_4_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,km,kg CO2e of CO2 per unit,0.17492
25_300_3040_4_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,km,kg CO2e of CH4 per unit,0.00000
25_300_3040_4_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,km,kg CO2e of N2O per unit,0.00167
25_300_3041_4_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,km,kg CO2e,0.18426
25_300_3041_4_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,km,kg CO2e of CO2 per unit,0.18358
25_300_3041_4_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,km,kg CO2e of CH4 per unit,0.00036
25_300_3041_4_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,km,kg CO2e of N2O per unit,0.00032
25_300_3042_4_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,km,kg CO2e,0.17865
25_300_3042_4_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,km,kg CO2e of CO2 per unit,0.17723
25_300_3042_4_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,km,kg CO2e of CH4 per unit,0.00010
25_300_3042_4_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,km,kg CO2e of N2O per unit,0.00132
25_300_3043_4_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.09902
25_300_3043_4_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.09825
25_300_3043_4_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00038
25_300_3043_4_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00039
25_300_3044_4_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e,0.07933
25_300_3044_4_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.07865
25_300_3044_4_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00029
25_300_3044_4_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00039
25_300_3040_9_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,miles,kg CO2e,0.28422
25_300_3040_9_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,miles,kg CO2e of CO2 per unit,0.28151
25_300_3040_9_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,miles,kg CO2e of CH4 per unit,0.00001
25_300_3040_9_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,miles,kg CO2e of N2O per unit,0.00269
25_300_3041_9_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,miles,kg CO2e,0.29654
25_300_3041_9_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,miles,kg CO2e of CO2 per unit,0.29545
25_300_3041_9_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,miles,kg CO2e of CH4 per unit,0.00057
25_300_3041_9_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,miles,kg CO2e of N2O per unit,0.00052
25_300_3042_9_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,miles,kg CO2e,0.28750
25_300_3042_9_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,miles,kg CO2e of CO2 per unit,0.28523
25_300_3042_9_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,miles,kg CO2e of CH4 per unit,0.00016
25_300_3042_9_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,miles,kg CO2e of N2O per unit,0.00212
